,meters_made,carries,passes_made,tackles_made,missed_tackles,turnovers_won,turnovers_conceded,defenders_beaten,try_assists,offloads,clean_breaks,lineouts_won,lineouts_stolen,at_home,name,mins_played,is_sub,position_num,playguid,penalty_goals,tries,conversions
3572,0,0,0,1,0,0,0,0,0,0,0,0,0,0,Alec Clarey,4,1,3,AC448407,0,0,0
3573,0,0,0,1,0,0,0,0,0,0,0,0,0,0,Janco Venter,4,1,8,JV507290,0,0,0
3574,1,1,0,9,1,0,0,0,0,0,0,1,0,0,Andy Christie,23,1,6,AC758187,0,0,0
3575,20,2,12,3,0,0,1,0,0,1,0,0,0,0,Aled Davies,32,1,9,AD709542,0,0,0
3576,0,0,0,0,0,0,0,0,0,0,0,0,0,0,Brandon Jackson,3,1,10,BJ248205,0,0,0
3577,29,2,0,1,0,0,0,1,0,0,1,0,0,0,Sean Maitland,32,1,14,SM339841,0,0,0
3578,41,5,3,4,0,0,0,0,1,0,0,0,0,1,Kyle Moyle,80,0,15,KM835732,0,0,0
3579,8,2,4,5,1,0,1,2,0,0,0,0,0,1,Santiago Carreras,80,0,14,SC190286,0,0,0
3580,6,4,0,4,4,1,2,2,0,0,0,0,0,1,Giorgi Kveseladze,55,0,13,GK300902,0,0,0
3581,8,6,9,10,2,0,0,2,0,0,0,1,0,1,Billy Twelvetrees,80,0,12,WT524638,0,0,0
3582,81,9,0,3,1,2,0,1,0,0,1,0,0,1,Ollie Thorley,80,0,11,OT282658,0,1,0
3583,23,3,14,8,2,0,1,0,0,0,0,0,0,1,Lloyd Evans,71,0,10,LE573925,0,0,2
3584,20,4,36,1,1,1,2,3,0,0,1,0,0,1,Charlie Chapman,64,0,9,CC193144,0,0,0
3585,0,1,2,4,2,2,0,0,0,0,0,0,0,1,Val Rapava-Ruskin,41,0,1,VR507937,0,0,0
3586,5,3,1,13,1,0,3,0,0,0,0,0,0,1,Jack Singleton,57,0,2,JS176680,0,0,0
3587,1,3,0,2,0,1,0,1,0,0,0,0,0,1,Fraser Balmain,61,0,3,FB698369,0,0,0
3588,6,5,5,12,0,0,0,0,0,0,0,5,0,1,Freddie Clarke,80,0,4,FC501339,0,0,0
3589,4,7,1,10,1,1,0,0,0,0,0,3,1,1,Matias Alemanno,68,0,5,MA280318,0,0,0
3590,58,11,2,12,0,0,1,3,0,0,1,0,0,1,Jack Clement,80,0,6,JC751087,0,0,0
3591,10,3,5,15,0,1,1,1,0,0,0,9,1,1,Lewis Ludlow,80,0,7,LL719541,0,0,0
3592,39,19,2,16,1,2,0,1,0,0,0,1,0,1,Ruan Ackermann,80,0,8,RA293163,0,2,0
3593,25,2,0,2,0,1,1,1,0,0,0,0,0,1,Santiago Socino,23,1,2,SS824247,0,0,0
3594,6,4,1,8,1,0,0,0,0,0,0,0,0,1,Harry Elrington,39,1,1,HE127014,0,0,0
3595,4,1,0,6,0,0,0,0,0,0,0,0,0,1,Jamal Ford-Robinson,19,1,3,JF619423,0,0,0
3596,0,2,1,0,0,0,0,0,0,0,0,1,0,1,Andrew Davidson,12,1,5,AD842237,0,0,0
3597,6,1,21,0,0,0,1,1,0,0,0,0,0,1,Ben Meehan,16,1,9,BM865132,0,0,0
3598,0,0,3,0,0,0,0,0,0,0,0,0,0,1,Adam Hastings,9,1,10,AH313483,1,0,1
3599,1,1,0,0,0,0,0,0,0,0,0,0,0,1,Tom Seabrook,25,1,13,TS259655,0,0,0
3600,57,12,6,2,2,0,0,2,0,0,1,1,0,0,James Stokes,54,0,15,JS534314,0,0,0
3601,24,7,3,10,1,0,1,1,0,0,0,0,0,0,Kyle Rowe,80,0,14,KR690798,0,0,0
3602,8,8,2,7,1,2,1,1,0,0,0,0,0,0,Lucio Cinti,75,0,13,LC951038,0,0,0
3603,8,5,6,5,0,1,1,0,0,0,0,0,0,0,Benhard Janse van Rensburg,80,0,12,BJ830229,0,0,0
3604,62,9,2,3,2,0,1,6,0,1,0,0,0,0,Ben Loader,80,0,11,BL428925,0,0,0
3605,4,3,24,4,3,0,2,0,0,0,0,0,0,0,Paddy Jackson,80,0,10,PJ780026,0,0,1
3606,18,4,84,5,2,0,0,1,0,2,0,0,1,0,Nick Phipps,63,0,9,NP802244,0,0,0
3607,4,5,1,5,0,0,0,0,0,0,0,1,0,0,William Goodrick-Clarke,63,0,1,WG244961,0,0,0
3608,26,5,1,7,0,0,1,0,0,0,0,0,0,0,Matthew Cornish,61,0,2,MC439899,0,0,0
3609,9,7,2,7,0,1,3,1,0,0,0,0,0,0,Oli Hoskins,63,0,3,OH113242,0,0,0
3610,1,4,2,2,0,0,1,0,0,0,0,2,0,0,Rob Simmons,58,0,4,RS692558,0,0,0
3611,11,8,4,6,0,1,0,1,0,0,0,5,1,0,Adam Coleman,80,0,5,AC555217,0,0,0
3612,10,4,0,15,1,0,0,2,0,0,0,3,0,0,Matt Rogerson,80,0,6,MR143478,0,0,0
3613,15,4,3,11,1,1,2,0,0,1,0,0,0,0,Juan Martin Gonzalez,54,0,7,JG754282,0,0,0
3614,56,15,3,8,1,1,0,2,0,0,0,0,0,0,Olly Cracknell,80,0,8,OC996732,0,1,0
3615,1,1,0,2,0,0,0,0,0,0,0,0,0,0,Mike Willemse,19,1,2,MW847104,0,0,0
3616,0,1,1,4,0,0,0,0,0,0,0,0,0,0,Facundo Gigena,17,1,1,FG326087,0,0,0
3617,0,1,0,2,1,0,0,0,0,0,0,0,0,0,Marcel van der Merwe,17,1,3,MV684998,0,0,0
3618,5,2,1,4,0,0,0,0,0,0,0,1,0,0,Chunya Munga,22,1,4,CM687251,0,0,0
3619,0,0,0,8,0,0,0,0,0,0,0,0,0,0,Tom Pearson,26,1,7,TP559945,0,0,0
3620,0,0,8,4,2,1,1,0,0,0,0,0,0,0,Hugh O'Sullivan,17,1,9,HO175730,0,0,0
3621,14,4,1,4,1,0,0,0,0,0,0,0,0,0,Terrence Hepetema,26,1,15,TH520436,0,0,0
3622,0,0,0,2,0,0,1,0,0,0,0,0,0,0,Cillian Redmond,5,1,13,CR703633,0,0,0
3623,89,3,1,0,0,0,0,3,1,1,0,0,0,1,Luke Morahan,24,0,15,LM424158,0,1,0
3624,141,8,5,4,3,2,2,4,0,2,3,0,0,1,Ratu Naulago,80,0,14,RN948500,0,0,0
3625,21,10,6,5,2,1,0,1,0,3,0,0,0,1,Semi Radradra,80,0,13,SR629903,0,0,0
3626,46,9,12,8,0,0,3,5,1,2,2,0,0,1,Piers O'Conor,80,0,12,PO451364,0,0,0
3627,9,7,6,1,0,0,1,1,0,2,0,1,0,1,Henry Purdy,64,0,11,HP862671,0,0,0
3628,87,9,47,2,2,0,2,3,1,2,3,0,0,1,Tom Whiteley,80,0,10,TW928345,3,0,4
3629,32,1,3,2,1,0,0,0,0,0,0,0,0,1,Andy Uren,6,0,9,AU529251,0,1,0
3630,0,0,1,6,2,0,0,0,0,0,0,0,0,1,Jake Woolmore,41,0,1,JW511503,0,0,0
3631,0,1,3,12,2,0,0,0,0,0,0,0,0,1,Bryan Byrne,41,0,2,BB378128,0,0,0
3632,0,0,2,10,2,0,0,0,0,0,0,0,0,1,Max Lahiff,41,0,3,ML914436,0,0,0
3633,21,2,3,6,0,0,0,2,0,1,1,2,0,1,Dave Attwood,80,0,4,DA784228,0,0,0
3634,6,3,6,9,1,0,0,1,0,0,0,3,0,1,Joe Joyce,80,0,5,JJ275512,0,0,0
3635,12,5,7,12,0,2,0,2,0,1,1,5,0,1,Chris Vui,80,0,6,CV953897,0,0,0
3636,6,2,4,10,2,0,0,0,1,0,1,0,0,1,Daniel Thomas,57,0,7,DT850621,0,0,0
3637,36,12,6,14,1,1,0,2,0,0,0,1,0,1,Fitz Harding,80,0,8,GH740845,0,0,0
3638,8,2,9,5,1,0,0,0,0,0,0,0,0,1,Harry Thacker,39,1,2,HT779571,0,0,0
3639,2,3,1,5,1,0,0,0,0,0,0,0,0,1,Yann Thomas,39,1,1,YT739953,0,0,0
3640,0,2,4,4,1,0,0,0,0,0,0,0,0,1,John Afoa,39,1,3,IA314592,0,0,0
3641,0,0,0,2,0,0,0,0,0,0,0,0,0,1,Steven Luatua,23,1,7,SL742452,0,0,0
3642,44,4,20,7,0,0,3,1,0,0,0,0,0,1,Tiff Eden,74,1,9,CE832371,0,0,0
3643,0,2,3,0,0,0,0,0,0,1,0,0,0,1,Antoine Frisch,16,1,11,AF314846,0,0,0
3644,70,7,1,1,0,0,0,6,0,0,1,0,0,1,Alapati Leiua,56,1,15,AL417590,0,1,0
3645,32,5,9,4,3,2,1,2,0,2,1,0,0,0,Mike Brown,80,0,15,MB981735,0,0,0
3646,8,6,6,4,4,0,2,3,1,1,1,0,0,0,Adam Radwan,80,0,14,AR914169,0,0,0
3647,11,5,4,8,3,0,0,0,0,1,0,0,0,0,Matias Orlando,80,0,13,MO427502,0,0,0
3648,4,4,2,4,0,1,4,0,0,0,0,0,0,0,Pete Lucock,48,0,12,PL480020,0,0,0
3649,30,9,2,6,2,0,0,2,0,0,0,0,0,0,Nathan Earle,80,0,11,NE806229,0,1,0
3650,4,5,12,3,3,0,0,3,0,1,0,0,0,0,Will Haydon-Wood,80,0,10,WH996540,0,0,2
3651,4,3,22,0,0,0,0,1,0,1,0,0,0,0,Sam Stuart,17,0,9,SS104605,0,0,0
3652,4,3,1,7,1,0,0,0,0,0,0,0,0,0,Adam Brocklebank,80,0,1,AB332520,0,0,0
3653,24,8,2,4,2,0,1,1,0,0,0,0,0,0,George McGuigan,77,0,2,GM717660,0,0,0
3654,4,4,0,2,0,0,0,0,0,0,0,0,0,0,Mark Tampin,50,0,3,MT656123,0,0,0
3655,6,6,4,5,2,0,0,1,0,0,0,9,0,0,Greg Peterson,80,0,4,GP926844,0,0,0
3656,3,4,8,9,2,0,1,0,0,0,0,13,1,0,Sean Robinson,80,0,5,SR726850,0,0,0
3657,3,9,3,3,4,0,0,0,0,1,0,0,1,0,Gary Graham,62,0,6,GG484795,0,0,0
3658,15,7,8,5,2,0,0,0,0,0,0,0,0,0,Will Welch,62,0,7,WW657895,0,0,0
3659,50,11,8,5,0,0,2,3,0,1,1,0,0,0,Callum Chick,80,0,8,CC621973,0,0,0
3660,0,0,0,0,0,0,0,0,0,0,0,0,0,0,Robbie Smith,3,1,2,RS563183,0,0,0
3661,0,0,0,2,1,0,0,0,0,0,0,0,0,0,Trevor Davison,30,1,3,TD547427,0,0,0
3662,0,1,0,0,0,0,0,0,0,0,0,1,0,0,Josh Basham,18,1,6,JB902673,0,0,0
3663,0,2,0,3,0,1,0,0,0,0,0,0,0,0,Connor Collett,18,1,7,CC803314,0,0,0
3664,13,3,42,6,0,0,1,5,0,0,1,0,0,0,Cameron Nordli-Kelemeti,63,1,9,CN262869,0,1,0
3665,0,3,1,3,2,0,1,0,0,1,0,0,0,0,Tom Penny,32,1,12,TP431285,0,0,0
3666,68,8,4,2,0,0,2,3,0,1,0,0,0,1,Josh Hodge,80,0,15,JH501596,0,0,0
3667,48,15,5,5,2,1,2,4,2,2,2,0,0,1,Olly Woodburn,80,0,14,OW871046,0,0,0
3668,85,11,2,17,1,2,3,8,0,2,2,3,0,1,Tom Hendrickson,80,0,13,TH830936,0,0,0
3669,12,6,10,15,4,1,0,1,0,0,0,0,0,1,Harvey Skinner,80,0,12,HS767035,0,0,0
3670,22,7,5,6,3,0,0,3,0,0,1,0,0,1,Tom O'Flaherty,80,0,11,TO575734,0,1,0
3671,4,5,15,16,0,0,1,1,0,0,0,0,0,1,Joe Simmonds,80,0,10,JS753060,0,0,3
3672,25,4,50,6,0,1,0,0,1,2,0,0,0,1,Sam Maunder,53,0,9,SM290029,0,0,0
3673,19,9,4,7,0,0,1,0,0,0,0,0,0,1,Alec Hepburn,62,0,1,AH670270,0,0,0
3674,35,7,2,6,0,0,0,1,0,0,1,0,0,1,Jack Innard,51,0,2,JI538537,0,1,0
3675,25,4,0,6,0,0,0,0,0,0,0,0,0,1,Patrick Schickerling,62,0,3,PS260881,0,0,0
3676,7,11,4,26,1,0,0,0,0,1,0,1,1,1,Jannes Kirsten,80,0,4,JK748722,0,0,0
3677,35,9,2,18,1,0,1,1,0,0,0,2,1,1,Dafydd Jenkins,80,0,5,DJ972220,0,0,0
3678,35,6,1,18,1,0,0,2,0,0,2,0,0,1,Lewis Pearson,70,0,6,LP225360,0,1,0
3679,22,12,3,26,0,0,0,1,0,0,0,4,0,1,Richard Capstick,80,0,7,RC657816,0,1,0
3680,46,10,1,23,2,0,2,4,0,0,1,0,0,1,Santiago Grondona,53,0,8,SG581140,0,0,0
3681,0,2,0,17,1,0,0,0,0,0,0,0,0,1,Jack Yeandle,29,1,2,JY505871,0,0,0
3682,0,0,1,4,2,0,0,0,0,0,0,0,0,1,Ben Moon,18,1,1,BM645592,0,0,0
3683,0,1,0,5,0,0,0,0,0,0,0,0,0,1,Josh Iosefa-Scott,18,1,3,JI446040,0,0,0
3684,0,0,0,8,2,0,0,0,0,0,0,0,0,1,Max Norey,10,1,6,MN471508,0,0,0
3685,0,0,30,5,0,0,1,0,0,0,0,0,0,1,Sam Hidalgo-Clyne,27,1,9,SH676296,0,0,0
3686,54,9,4,2,0,0,1,2,0,1,0,0,0,0,Marcus Watson,69,0,15,MW483035,0,0,0
3687,54,15,1,4,0,0,1,4,0,0,1,0,0,0,Paolo Odogwu,80,0,14,PO926946,0,2,0
3688,40,9,4,4,1,0,0,1,0,2,0,0,0,0,Malakai Fekitoa,64,0,13,MF986512,0,0,0
3689,18,7,15,4,1,0,0,2,0,1,0,0,0,0,Jimmy Gopperth,80,0,12,JG291696,1,0,2
3690,61,9,2,8,1,1,1,1,0,1,0,0,0,0,Josh Bassett,80,0,11,JB730395,0,0,0
3691,55,11,21,9,0,0,1,4,2,1,1,0,0,0,Charlie Atkinson,80,0,10,CA369031,0,0,0
3692,52,9,59,1,3,0,0,0,0,2,0,0,0,0,Dan Robson,66,0,9,DR199381,0,0,0
3693,1,3,2,8,0,0,0,0,0,0,0,0,0,0,Tom West,41,0,1,TW876975,0,0,0
3694,26,6,7,18,3,0,1,2,0,2,0,0,0,0,Tom Cruse,62,0,2,TC616571,0,0,0
3695,1,5,5,14,1,0,0,0,0,0,0,0,0,0,Biyi Alo,55,0,3,AA215543,0,0,0
3696,4,2,1,11,2,0,0,0,0,0,0,0,0,0,Joe Launchbury,61,0,4,JL385098,0,1,0
3697,7,11,2,11,2,0,0,0,0,1,0,2,0,0,Elliott Stooke,80,0,5,ES861253,0,0,0
3698,1,7,4,14,6,0,0,0,0,0,0,11,0,0,Vaea Fifita,80,0,6,VF222878,0,0,0
3699,16,4,2,9,2,0,0,0,0,1,0,0,1,0,Brad Shields,41,0,7,BS229326,0,0,0
3700,66,24,7,12,6,0,2,3,0,1,0,1,0,0,Alfie Barbeary,80,0,8,AB902466,0,1,0
3701,11,5,1,8,0,0,1,0,0,0,0,0,0,0,Gabriel Oghre,18,1,2,GO190508,0,0,0
3702,19,12,0,5,0,0,0,0,0,0,0,0,0,0,Robin Hislop,39,1,1,RH517906,0,0,0
3703,8,6,0,6,0,0,0,0,0,0,0,0,0,0,Elliot Millar-Mills,25,1,3,EM969549,0,0,0
3704,5,6,1,7,0,0,0,0,0,1,0,0,0,0,James Gaskell,19,1,4,JG555531,0,0,0
3705,16,11,1,10,0,0,0,0,0,0,0,0,0,0,Ben Morris,39,1,7,BM108753,0,0,0
3706,12,1,48,4,0,0,0,0,0,1,0,0,0,0,Will Porter,14,1,9,WP963564,0,0,0
3707,1,3,2,2,0,0,0,0,0,0,0,0,0,0,Sam Spink,16,1,13,SS731305,0,0,0
3708,66,4,6,2,1,0,0,1,0,1,2,0,0,0,Rob Miller,11,1,15,RM732079,0,0,0
3709,28,5,6,2,0,0,2,4,0,0,1,0,0,1,Bryce Hegarty,72,0,15,BH665005,0,0,0
3710,70,11,3,5,1,0,0,4,0,1,1,0,0,1,Harry Potter,80,0,14,HP136103,0,0,0
3711,86,13,5,8,1,0,1,7,2,0,2,0,0,1,Guy Porter,80,0,13,GP493738,0,0,0
3712,48,11,10,11,2,0,4,2,0,0,1,0,0,1,Dan Kelly,80,0,12,DK663093,0,0,0
3713,60,6,2,1,3,0,1,2,0,1,1,0,0,1,Hosea Saumaki,80,0,11,HS362380,0,1,0
3714,43,7,16,3,2,0,3,2,0,1,1,0,0,1,Freddie Burns,80,0,10,FB166449,1,1,3
3715,15,3,49,3,2,1,0,1,0,1,1,0,0,1,Richard Wigglesworth,59,0,9,RW394896,0,0,0
3716,4,2,1,6,0,0,0,0,0,0,0,0,0,1,James Whitcombe,58,0,1,JW461305,0,0,0
3717,16,9,4,13,2,2,2,0,1,1,0,0,0,1,Julian Montoya,58,0,2,JM769604,0,0,0
3718,1,2,1,10,0,0,0,0,0,1,0,0,0,1,Dan Cole,58,0,3,DC242003,0,0,0
3719,20,7,0,24,1,0,2,2,0,0,0,2,0,1,Harry Wells,80,0,4,HW230339,0,0,0
3720,4,2,2,9,0,0,0,0,0,0,0,7,1,1,Calum Green,58,0,5,CG647423,0,0,0
3721,2,5,3,15,2,0,0,1,0,1,0,0,0,1,George Martin,80,0,6,GM767405,0,0,0
3722,26,7,5,13,2,0,1,0,0,0,1,6,1,1,Hanro Liebenberg,80,0,7,HL618150,0,1,0
3723,34,7,3,8,0,0,0,6,0,0,0,0,0,1,Jasper Wiese,41,0,8,JW757932,0,0,0
3724,0,1,0,3,0,0,1,0,0,0,0,0,0,1,Charlie Clare,22,1,2,CC233403,0,0,0
3725,18,1,1,3,0,1,1,2,0,0,1,0,0,1,Nephi Leatigaga,22,1,1,NL771383,0,0,0
3726,0,0,2,5,0,0,0,0,0,0,0,0,0,1,Joe Heyes,22,1,3,JH461608,0,0,0
3727,0,1,1,4,1,0,0,0,0,0,0,2,0,1,Eli Snyman,22,1,5,ES993024,0,0,0
3728,50,2,2,9,0,0,0,1,0,0,0,0,0,1,Tommy Reffell,39,1,8,TR815440,0,1,0
3729,21,3,12,2,1,0,0,1,0,1,0,0,0,1,Jack van Poortvliet,21,1,9,JV904195,0,0,0
3730,0,0,0,1,0,0,0,0,0,0,0,0,0,1,Matt Scott,8,1,15,MS156720,0,0,0
3731,51,8,6,2,1,0,1,1,0,1,0,0,0,0,James Shillcock,80,0,15,JS140995,0,0,0
3732,15,6,2,3,5,0,0,1,0,2,0,0,0,0,Perry Humphreys,58,0,14,PH946079,0,0,0
3733,29,3,11,4,5,0,0,1,0,0,1,0,0,0,Francois Venter,65,0,13,JV998880,0,0,0
3734,27,7,2,10,1,3,0,2,0,1,0,0,0,0,Ashley Beck,80,0,12,MB541535,0,0,0
3735,108,4,0,9,0,0,1,1,0,0,1,0,0,0,Alex Hearle,41,0,11,AH208890,0,1,0
3736,36,9,19,9,5,0,0,2,0,0,1,0,0,0,Billy Searle,80,0,10,BS839713,3,0,1
3737,89,6,73,4,2,0,0,4,0,1,1,0,0,0,Gareth Simpson,72,0,9,GS257247,0,0,0
3738,6,9,4,5,0,0,0,0,0,0,0,0,0,0,Ethan Waller,58,0,1,EW846348,0,0,0
3739,0,4,1,6,2,0,1,0,0,0,0,0,0,0,Niall Annett,67,0,2,NA757073,0,0,0
3740,1,4,2,3,0,0,1,0,0,0,0,0,0,0,Christian Judge,65,0,3,CJ241057,0,0,0
3741,11,7,2,8,2,2,1,0,0,0,0,0,0,0,Joe Batley,65,0,4,JB276930,0,0,0
3742,4,12,5,11,1,1,0,0,0,1,0,1,0,0,Justin Clegg,80,0,5,JC308530,0,0,0
3743,20,12,2,9,1,1,1,3,0,0,0,0,0,0,Kyle Hatherell,80,0,6,KH157231,0,0,0
3744,10,11,0,7,3,0,1,1,0,0,0,2,0,0,Ted Hill,80,0,7,TH269409,0,0,0
3745,41,15,6,11,2,0,1,1,0,3,1,0,0,0,Matt Kvesic,80,0,8,MK726490,0,0,0
3746,6,4,0,3,1,0,0,0,0,0,0,0,0,0,Isaac Miller,13,1,2,IM649529,0,0,0
3747,0,4,0,0,0,0,0,1,0,0,0,0,0,0,Kai Owen,22,1,1,KO205947,0,0,0
3748,0,0,0,1,0,0,0,0,0,0,0,0,0,0,Jay Tyack,15,1,3,JT873758,0,0,0
3749,3,3,1,3,0,0,0,0,0,0,0,1,0,0,Thomas Dodd,15,1,4,TD168032,0,0,0
3750,4,6,1,0,1,0,1,1,0,0,0,0,0,0,Sione Vailanu,22,1,4,SV573128,0,0,0
3751,2,1,11,0,0,0,0,0,0,0,0,0,0,0,Will Chudley,8,1,9,WC675291,0,0,0
3752,0,0,0,0,1,0,0,0,0,0,0,0,0,0,Tom Howe,15,1,13,TH301501,0,0,0
3753,8,1,0,1,1,0,0,0,0,0,0,0,0,0,Harri Doel,22,1,14,HD699895,0,0,0
3754,53,8,16,1,1,0,0,3,1,0,1,0,0,1,Alex Goode,80,0,15,AG979668,0,1,0
3755,20,5,4,7,2,0,1,3,0,2,0,0,0,1,Sean Maitland,62,0,14,SM339841,0,0,0
3756,38,7,7,5,1,0,2,1,0,0,0,0,0,1,Alex Lozowski,71,0,13,AL146980,3,0,3
3757,121,11,5,12,2,1,0,5,0,2,3,0,0,1,Dominic Morris,80,0,12,DM369563,0,0,0
3758,138,10,4,1,1,0,4,2,0,0,2,0,0,1,Alex Lewington,80,0,11,AL809249,0,1,0
3759,31,8,25,14,0,2,2,8,0,1,1,0,0,1,Manu Vunipola,80,0,10,MV922621,0,0,0
3760,24,5,62,2,0,1,3,0,0,1,0,0,0,1,Ivan van Zyl,67,0,9,IV740967,0,0,0
3761,18,7,6,12,0,0,0,2,0,0,0,0,0,1,Mako Vunipola,63,0,1,MV475875,0,0,0
3762,42,11,4,8,1,0,0,3,0,1,1,0,0,1,Tom Woolstencroft,60,0,2,TW899795,0,2,0
3763,1,2,1,15,2,2,1,0,0,0,0,0,0,1,Vincent Koch,64,0,3,VK229033,0,0,0
3764,64,9,10,15,1,0,5,3,0,2,2,10,0,1,Theodore McFarland,80,0,4,TM532149,0,1,0
3765,27,8,8,13,3,0,1,2,0,1,1,2,0,1,Tim Swinson,80,0,5,TS662989,0,0,0
3766,76,10,7,20,4,0,2,7,0,0,2,4,0,1,Andy Christie,80,0,6,AC758187,0,0,0
3767,27,6,5,14,4,0,1,1,1,1,0,0,0,1,Ben Earl,64,0,7,BE558129,0,0,0
3768,55,12,10,15,1,1,0,4,0,4,0,0,0,1,Billy Vunipola,73,0,8,VV741662,0,0,0
3769,2,2,1,7,0,0,0,0,0,0,0,0,0,1,Ethan Lewis,20,1,2,EL731192,0,0,0
3770,0,3,1,1,0,0,0,0,0,0,0,0,0,1,Richard Barrington,17,1,1,RB473504,0,0,0
3771,12,2,2,0,0,0,0,2,0,0,0,0,0,1,Sam Wainwright,16,1,3,SW374028,0,0,0
3772,7,2,1,1,2,0,0,1,0,0,1,0,0,1,Kapeli Pifeleti,7,1,8,KP788882,0,0,0
3773,6,3,4,5,0,0,0,0,0,1,0,1,0,1,Sean Reffell,16,1,7,SR714658,0,0,0
3774,0,0,14,1,0,1,0,0,0,0,0,0,0,1,Ruben de Haas,13,1,9,RD775111,0,0,0
3775,13,2,2,1,0,0,1,0,0,0,1,0,0,1,Brandon Jackson,9,1,13,BJ248205,0,0,0
3776,66,12,1,0,1,0,1,4,0,0,1,0,0,0,Semesa Rokoduguni,80,0,15,SR807974,0,0,0
3777,10,3,2,4,3,1,1,0,0,0,0,0,0,0,Gabriel Hamer-Webb,54,0,14,GH999042,0,0,0
3778,2,1,2,2,3,0,0,0,0,0,0,0,0,0,Jonathan Joseph,28,0,13,JJ955541,0,0,0
3779,41,9,5,7,4,0,1,2,0,0,0,0,0,0,Cameron Redpath,80,0,12,CR194372,0,0,0
3780,27,3,5,6,1,0,3,3,0,0,0,0,0,0,Will Muir,80,0,11,WM393290,0,0,0
3781,18,3,7,9,4,0,1,1,0,0,0,0,0,0,Max Ojomoh,80,0,10,MO777296,0,0,0
3782,5,3,50,2,4,1,1,1,0,0,0,0,0,0,Ben Spencer,59,0,9,BS666177,1,0,0
3783,2,3,3,4,3,0,0,0,0,0,0,0,0,0,Arthur Cordwell,47,0,1,AC412599,0,0,0
3784,9,4,0,12,2,1,0,0,0,0,0,0,0,0,Jacques du Toit,47,0,2,OD584504,0,0,0
3785,4,4,3,11,2,0,0,0,0,0,0,2,0,0,D'Arcy Rae,67,0,3,DR109344,0,0,0
3786,21,7,7,7,5,0,1,0,0,1,1,2,0,0,Josh McNally,80,0,4,JM494446,0,0,0
3787,2,11,0,11,4,0,0,0,0,0,0,1,0,0,Will Spencer,68,0,5,WS957900,0,0,0
3788,4,3,1,0,0,0,0,0,0,0,0,3,0,0,Mike Williams,17,0,6,MW851045,0,0,0
3789,25,13,4,11,1,1,0,0,0,0,0,4,0,0,Jaco Coetzee,80,0,7,JC452547,0,0,0
3790,40,16,5,15,3,0,2,5,0,1,0,0,0,0,Nathan Hughes,80,0,8,NH997502,0,0,0
3791,9,5,5,3,3,0,0,1,0,0,0,0,0,0,Tom Dunn,33,1,2,TD115446,0,0,0
3792,6,7,1,3,0,0,0,2,0,0,0,0,0,0,Valery Morozov,33,1,1,VM337233,0,0,0
3793,0,0,0,2,0,0,0,0,0,0,0,0,0,0,Kieran Verden,13,1,3,KV422386,0,0,0
3794,2,2,0,3,0,0,0,0,0,0,0,0,0,0,Josh Dingley,12,1,5,JD481565,0,0,0
3795,23,10,2,6,4,1,1,4,0,1,0,0,0,0,Nahum Merigan,63,1,6,NM505142,0,0,0
3796,0,2,28,1,1,0,1,0,0,1,0,0,0,0,Joe Simpson,21,1,9,JS782283,0,0,0
3797,16,3,4,7,1,1,0,2,0,0,0,0,0,0,Will Butt,52,1,13,WB682969,0,0,0
3798,0,1,0,3,0,0,0,0,0,0,0,0,0,0,Tom Prydie,26,1,14,TP340656,0,0,0
3799,85,16,8,0,3,0,1,5,0,2,1,0,0,1,Tyrone Green,80,0,15,TG140377,0,0,0
3800,7,5,1,1,4,0,3,0,0,0,0,0,0,1,Louis Lynagh,66,0,14,LL358015,0,0,0
3801,14,4,0,5,3,0,4,2,0,0,0,0,0,1,Luke Northmore,62,0,13,LN656772,0,0,0
3802,41,13,7,3,3,0,1,1,0,0,0,0,0,1,Andre Esterhuizen,80,0,12,AE859027,0,0,0
3803,51,8,2,4,3,2,2,3,0,1,1,0,0,1,Cadan Murley,80,0,11,CM337255,0,0,0
3804,40,8,23,7,2,2,3,1,0,0,1,0,0,1,Tommaso Allan,80,0,10,TA522224,0,1,2
3805,29,6,62,4,1,0,5,2,0,2,0,0,0,1,Danny Care,62,0,9,DC572851,0,0,0
3806,4,3,0,6,0,0,0,0,0,0,0,0,0,1,Jordan Els,55,0,1,JE660730,0,0,0
3807,8,5,7,2,0,0,1,0,0,0,0,0,0,1,Jack Walker,62,0,2,JW464654,0,0,0
3808,2,5,2,4,2,1,1,0,0,1,0,0,0,1,Simon Kerrod,76,0,3,SK536861,0,0,0
3809,1,4,3,5,1,0,0,1,0,0,0,1,0,1,Matt Symons,71,0,4,MS697097,0,0,0
3810,15,6,0,7,1,0,1,0,0,0,1,0,0,1,Hugh Tizard,80,0,5,HT443979,0,1,0
3811,6,10,2,1,0,0,1,0,1,2,0,0,0,1,Viliami Taulani,50,0,6,VT155458,0,0,0
3812,3,5,6,3,0,0,0,2,0,0,0,2,0,1,Luke Wallace,80,0,7,LW568537,0,0,0
3813,31,5,4,5,1,0,1,2,0,0,1,3,0,1,Archie White,80,0,8,AW534917,0,0,0
3814,5,4,0,3,0,0,0,0,0,0,1,0,0,1,Sam Riley,18,1,2,SR220865,0,0,0
3815,1,4,0,3,0,0,0,0,0,0,0,0,0,1,Fin Baxter,25,1,1,FB819677,0,0,0
3816,0,0,0,0,0,0,0,0,0,0,0,0,0,1,Mak Wilson,4,1,3,MW879765,0,0,0
