idPlayer,playguid,name,most_common_position_num,games_played,m_tries,s_tries,m_try_assist,s_try_assist,m_conversions,s_conversions,m_penalty_goals,s_penalty_goals,m_meters_made,s_meters_made,m_carries,s_carries,m_passes_made,s_passes_made,m_offloads,s_offloads,m_tackles_made,s_tackles_made,m_missed_tackles,s_missed_tackles,m_turnovers_won,s_turnovers_won,m_turnovers_conceded,s_turnovers_conceded,m_lineouts_won,s_lineouts_won,m_lineouts_stolen,s_lineouts_stolen,m_defenders_beaten,s_defenders_beaten,m_clean_breaks,s_clean_breaks,elo_score,defense_score,attack_score,open_score
981,JB236972,"Jamie Bhatti",1,6,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,7.4933,8.8182,7.4453,4.5557,1.1040,1.7648,0.0000,0.0000,7.6382,2.4110,0.4272,0.6854,0.0000,0.0000,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,0.0000,0.0000,1177.0679,0.0416,0.2569,0.0830
982,EP607650,"Enrique Pieretto",3,3,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.3333,0.5774,1.6961,1.5664,0.3333,0.5774,0.0000,0.0000,4.7843,6.6304,0.0000,0.0000,0.0000,0.0000,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,0.0000,0.0000,1199.7861,0.0242,0.1607,0.0367
983,LB570794,"Lewis Bean",3,3,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,2.2930,3.9716,3.1253,3.4823,0.0000,0.0000,4.1613,7.2076,0.8323,1.4415,0.0000,0.0000,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,0.0000,0.0000,1192.3518,0.0034,0.0745,0.0221
984,RH852856,"Rob Harley",4,4,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,3.5862,3.5960,3.2900,2.5612,1.6450,1.2051,0.0000,0.0000,6.4473,7.6637,0.0000,0.0000,0.5926,1.1852,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,0.0000,0.0000,1194.0909,0.0178,0.1690,0.0496
985,AM777039,"Ally Miller",7,3,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,3.8024,4.8502,2.4577,2.2110,1.0658,1.0630,0.0000,0.0000,6.7008,6.9778,0.7142,1.2370,0.0000,0.0000,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,0.0000,0.0000,1188.8851,0.0131,0.2104,0.0625
986,GH749231,"George Horne",9,4,1.2484,2.4968,0.6242,1.2484,0.0000,0.0000,0.0000,0.0000,5.2228,6.2562,4.1719,5.8850,49.9858,40.1253,0.0000,0.0000,2.3232,1.7355,1.6990,2.0692,0.0000,0.0000,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,0.0000,0.0000,1191.0811,0.0057,0.0609,0.0229
987,DW998305,"Duncan Weir",10,5,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.7310,1.6346,2.0248,3.1960,0.0000,0.0000,0.5627,1.2582,0.5627,1.2582,0.0000,0.0000,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,0.0000,0.0000,1194.5746,0.0181,0.1659,0.0454
988,TL970055,"Thomas Larregain",15,5,0.2217,0.4958,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,33.9606,22.0519,6.1316,1.7670,1.2358,1.8105,0.2000,0.4472,0.6396,0.5853,0.4217,0.5788,0.0000,0.0000,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,0.2179,0.4872,1141.4677,0.0162,0.2854,0.2479
989,ML360406,"Martin Laveau",14,2,0.5000,0.7071,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,28.5000,31.8198,6.0000,5.6569,1.5000,2.1213,1.0000,1.4142,2.0000,1.4142,1.5000,0.7071,0.0000,0.0000,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,1.0000,1.4142,1172.1552,0.0150,0.3779,0.3646
990,TC317967,"Thomas Combezou",13,3,0.0000,0.0000,0.3333,0.5774,0.0000,0.0000,0.0000,0.0000,10.3333,8.7369,3.3333,1.1547,2.0000,1.0000,0.6667,0.5774,4.3333,3.2146,1.0000,1.0000,0.3333,0.5774,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,0.0000,0.0000,1159.6176,0.0277,0.3293,0.2719
991,PA852460,"Pierre Aguillon",12,5,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,8.8523,7.7122,4.2523,2.2539,1.8841,1.5091,0.4000,0.5477,5.8944,3.4298,1.2841,0.9506,0.2000,0.4472,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,0.0000,0.0000,1135.4762,0.0191,0.3360,0.3143
992,FN169223,"Filipo Nakosi",11,4,0.2500,0.5000,0.5000,0.5774,0.0000,0.0000,0.0000,0.0000,37.9210,22.9701,5.0315,1.2391,3.8947,1.6425,0.5401,1.0802,3.1125,1.4370,1.0967,1.5979,0.5000,0.5774,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,0.7701,0.5148,1150.0555,0.0216,0.3148,0.3379
993,BU729534,"Benjamin Urdapilleta",10,2,0.0000,0.0000,0.0000,0.0000,1.0000,0.0000,2.0000,0.0000,5.0000,0.0000,3.5000,3.5355,5.5000,3.5355,1.5000,0.7071,7.0000,2.8284,1.5000,0.7071,0.0000,0.0000,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,0.0000,0.0000,1170.2079,0.0234,0.3305,0.3220
994,RK621611,"Rory Kockott",9,5,0.4803,0.6586,0.8342,1.1524,0.0000,0.0000,0.0000,0.0000,19.8076,19.8173,4.1478,2.1870,25.8191,3.8422,0.7104,1.0412,3.1166,1.0619,1.1998,0.8859,0.0000,0.0000,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,0.2301,0.5145,1150.6454,0.0135,0.2421,0.2449
995,AT618838,"Antoine Tichit",1,4,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,1.6610,3.3219,2.8922,3.3616,0.3909,0.7817,0.0000,0.0000,6.3193,3.2673,1.3990,2.0121,0.0000,0.0000,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,0.0000,0.0000,1167.4474,0.0119,0.2072,0.2143
996,PN536328,"Paula Ngauamo",2,3,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,3.8399,1.9146,5.6452,4.8606,2.8134,4.8730,0.0000,0.0000,6.9221,3.4028,1.8237,1.5813,0.0000,0.0000,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,0.0000,0.0000,1179.4198,0.0069,0.1681,0.1825
997,AG517216,"Antoine Guillamon",3,5,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,8.2980,5.0167,2.8640,1.4498,0.0000,0.0000,0.0000,0.0000,8.8575,2.0350,0.5315,0.7278,0.2845,0.6361,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,0.0000,0.0000,1159.3311,0.0115,0.1976,0.1943
998,TH247920,"Theo Hannoyer",5,3,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,9.4434,8.1482,3.8848,3.5437,0.7763,0.6921,0.0000,0.0000,6.5632,1.4788,0.4429,0.7672,0.5606,0.9710,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,0.0000,0.0000,1173.1512,0.0147,0.2340,0.2730
999,JW673749,"Jack Whetton",5,5,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,6.8259,7.1638,4.7466,3.4505,2.5099,1.4512,0.0000,0.0000,7.2582,3.1168,0.7814,1.2418,0.0000,0.0000,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,0.0000,0.0000,1156.3521,0.0123,0.2332,0.2197
1000,NC122422,"Nick Champion de Crespigny",6,3,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,4.7578,4.7968,3.9192,1.4955,2.1110,0.1327,0.0000,0.0000,13.5068,4.4842,1.7777,0.6797,0.6667,1.1547,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,0.0000,0.0000,1159.5641,0.0176,0.3175,0.3919
1001,JR531805,"Josaia Raisuqe",7,3,0.3333,0.5774,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,9.6667,14.2244,4.0000,4.5826,1.0000,1.7321,0.3333,0.5774,13.6049,3.4245,2.3333,2.0817,0.6667,1.1547,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,0.0000,0.0000,1171.3952,0.0103,0.2612,0.2581
1002,TB198799,"Teariki Ben-Nicholas",8,2,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,36.7257,21.3663,7.0003,5.5326,3.5902,0.7099,1.3641,1.9291,1.3641,1.9291,0.6820,0.9645,0.0000,0.0000,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,0.0000,0.0000,1187.9215,0.0036,0.1578,0.1343
1003,BH841149,"Brice Humbert",2,4,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,11.3683,6.5327,5.9165,1.0229,0.6872,0.8084,0.3909,0.7817,5.4184,1.8065,1.1547,0.8192,0.7638,0.9252,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,0.0000,0.0000,1167.9888,0.0122,0.1838,0.1382
1004,JN692028,"Julius Nostadt",1,5,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,6.3062,5.1851,5.4253,4.0850,1.0607,0.9764,0.3127,0.6992,6.1765,2.7795,0.9752,1.4872,0.3740,0.8363,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,0.0000,0.0000,1168.5552,0.0081,0.1573,0.1519
1005,MT592807,"Matt Tierney",3,4,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.4675,0.9350,0.8880,1.0282,0.4205,0.8409,0.0000,0.0000,6.0370,3.9765,0.4675,0.9350,0.4675,0.9350,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,0.0000,0.0000,1174.9027,0.0076,0.1568,0.1612
1006,TS508982,"Tom Staniforth",5,1,0.0000,NULL,0.0000,NULL,0.0000,NULL,0.0000,NULL,13.0905,NULL,11.2204,NULL,1.8701,NULL,0.0000,NULL,5.6102,NULL,1.8701,NULL,0.0000,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,0.0000,NULL,1194.5188,0.0099,0.1253,0.1535
1007,TA553921,"Tyler Ardron",8,1,0.0000,NULL,0.0000,NULL,0.0000,NULL,0.0000,NULL,4.5159,NULL,1.1290,NULL,5.6448,NULL,1.1290,NULL,6.7738,NULL,1.1290,NULL,0.0000,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,0.0000,NULL,1190.1658,0.0214,0.2715,0.3325
1008,SM626433,"Simon Meka",7,3,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,7.6049,8.5215,4.0679,0.1176,1.0000,1.7321,0.0000,0.0000,9.7346,5.4030,0.3333,0.5774,0.3333,0.5774,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,0.0000,0.0000,1169.4137,0.0195,0.2248,0.1441
1009,SA730276,"Santiago Arata",9,4,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,10.0190,9.8476,4.7683,2.3675,28.8058,16.5186,1.2961,1.4966,3.5550,2.8324,1.5281,1.9210,1.1959,1.3978,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,0.0000,0.0000,1179.5787,0.0072,0.1232,0.0962
1010,LL253291,"Louis Le Brun",15,5,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,10.3536,17.9557,2.8054,2.5781,1.8231,1.8111,0.2502,0.5595,0.9823,1.3455,0.4820,1.0777,0.0000,0.0000,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,0.0000,0.0000,1179.1683,0.0042,0.1015,0.1222
1011,WE425400,"Will Edwards",22,4,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,0.0000,0.0000,1200.0000,0.0348,0.3727,0.2033
1012,CG912630,"Craig Gilroy",10,2,0.5000,0.7071,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,21.8791,11.4847,4.2198,1.1034,2.5000,3.5355,0.0000,0.0000,3.2198,0.3108,0.5000,0.7071,0.0000,0.0000,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,0.0000,0.0000,1217.7688,0.0137,0.2699,0.0607
1013,MM229569,"Marty Moore",3,5,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,11.8961,9.1170,7.5077,4.0534,1.7020,1.3739,0.4978,0.6818,9.5117,2.2866,2.5191,2.0084,0.0000,0.0000,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,0.0000,0.0000,1226.5069,0.0111,0.2871,0.0780
1014,WH461453,"Will Hobson",1,1,0.0000,NULL,0.0000,NULL,0.0000,NULL,0.0000,NULL,8.4074,NULL,8.4074,NULL,0.0000,NULL,0.0000,NULL,0.0000,NULL,0.0000,NULL,0.0000,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,0.0000,NULL,1201.8059,0.0028,0.0418,0.0255
1015,MW834782,"Mak Wilson",3,2,0.0000,0.0000,2.1018,2.9725,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,1.4883,2.1047,2.1018,2.9725,0.0000,0.0000,4.3343,0.1847,0.0000,0.0000,0.0000,0.0000,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,0.0000,0.0000,1208.5902,0.0054,0.1212,0.0473
1016,MS624639,"Matt Symons",4,4,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,1.8710,2.4544,2.4140,1.6388,2.4570,1.0319,0.4570,0.9140,7.9570,4.4002,2.2070,2.0703,0.0000,0.0000,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,0.0000,0.0000,1220.7287,0.0177,0.3249,0.1929
1017,CW856834,"Cam Winnett",15,1,1.1396,NULL,0.0000,NULL,0.0000,NULL,0.0000,NULL,64.9552,NULL,6.8374,NULL,7.9770,NULL,0.0000,NULL,1.1396,NULL,3.4187,NULL,0.0000,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,0.0000,NULL,1189.2970,0.0046,0.3376,0.0616
1018,RL400055,"Rey Lee-Lo",13,2,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,52.5000,48.7904,6.5000,2.1213,3.0000,0.0000,0.5000,0.7071,4.0000,2.8284,1.5000,0.7071,0.0000,0.0000,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,1.0000,0.0000,1174.2669,0.0098,0.4185,0.1258
1019,SM689894,"Sam Moore",8,1,0.0000,NULL,0.0000,NULL,0.0000,NULL,0.0000,NULL,26.8479,NULL,7.8306,NULL,1.1187,NULL,0.0000,NULL,8.9493,NULL,0.0000,NULL,0.0000,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,0.0000,NULL,1190.2729,0.0047,0.3481,0.0635
1020,AR321415,"Alun Rees",2,1,0.0000,NULL,0.0000,NULL,0.0000,NULL,0.0000,NULL,23.5490,NULL,3.9248,NULL,1.9624,NULL,0.0000,NULL,11.7745,NULL,1.9624,NULL,0.0000,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,0.0000,NULL,1194.9913,0.0020,0.1477,0.0269
1021,NE972362,"Nathan Evans",1,1,0.0000,NULL,0.0000,NULL,0.0000,NULL,0.0000,NULL,0.0000,NULL,2.9430,NULL,0.0000,NULL,0.0000,NULL,5.8859,NULL,0.0000,NULL,0.0000,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,0.0000,NULL,1196.7894,0.0011,0.0844,0.0154
1022,AM518621,"Alex Mann",6,1,0.0000,NULL,0.0000,NULL,0.0000,NULL,0.0000,NULL,0.0000,NULL,3.7401,NULL,3.7401,NULL,0.0000,NULL,11.2204,NULL,0.0000,NULL,0.0000,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,0.0000,NULL,1194.9831,0.0021,0.1583,0.0289
1023,KM679608,"Kiran McDonald",5,4,0.2656,0.5312,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,10.4235,8.6325,7.9781,1.0986,2.0067,1.3978,0.0000,0.0000,9.7969,4.2952,1.0377,1.4559,0.0000,0.0000,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,0.0000,0.0000,1183.5500,0.0254,0.1634,0.0616
1024,TG295100,"Tom Gordon",7,2,0.0000,0.0000,0.0000,0.0000,2.1018,2.9725,0.0000,0.0000,9.5000,13.4350,5.5000,7.7782,2.5000,3.5355,0.0000,0.0000,10.7037,3.2475,0.0000,0.0000,1.0000,1.4142,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,0.0000,0.0000,1216.7578,0.0421,0.1957,0.0594
1025,BH175464,"Ben Healy",10,5,0.0000,0.0000,0.2217,0.4958,1.1048,1.9203,1.2933,1.7928,9.6575,12.8414,2.3725,2.7224,12.4773,11.7116,1.3150,1.9532,6.4818,6.6221,1.2613,1.3368,0.2000,0.4472,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,0.2217,0.4958,1210.9147,0.0534,0.2667,0.1352
1026,NS929327,"Niall Scannell",2,5,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,11.2787,6.0694,6.0934,1.0113,2.8838,1.8669,0.8531,1.3193,10.2799,4.3721,0.4592,0.6374,0.4531,0.6275,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,0.0000,0.0000,1212.5214,0.0366,0.2429,0.1070
1027,JR727530,"John Ryan",3,6,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,3.2890,3.0666,3.2816,1.4633,0.3333,0.5164,0.0000,0.0000,9.3125,8.1255,1.4495,1.1449,0.3117,0.7635,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,0.0000,0.0000,1232.3558,0.0345,0.2040,0.0938
1028,JK725498,"Jean Kleyn",4,6,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,12.5863,7.5148,5.9507,1.4585,2.7583,1.8663,0.2017,0.4941,9.6967,4.2537,0.1996,0.4889,0.2017,0.4941,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,0.2017,0.4941,1224.9465,0.0416,0.2405,0.1103
1029,JO750306,"Jack O'Donoghue",8,6,0.3482,0.5402,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,28.4948,11.7341,8.5712,1.8007,4.2607,1.6905,0.1667,0.4082,14.2826,5.3610,0.1667,0.4082,0.8531,0.4206,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,0.1864,0.4567,1238.3554,0.0574,0.3435,0.1507
1030,DB896328,"Diarmuid Barron",2,5,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,5.7166,5.8152,4.4405,3.6075,1.4221,1.6568,0.2658,0.5942,10.9580,8.2923,1.8842,1.5491,0.0000,0.0000,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,0.0000,0.0000,1227.6798,0.0420,0.2250,0.1176
1031,JW875459,"Josh Wycherley",1,5,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,3.7309,5.6245,5.0614,2.7205,2.3647,1.4280,0.0000,0.0000,11.3022,4.2290,0.0000,0.0000,0.5062,1.1319,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,0.0000,0.0000,1222.4262,0.0286,0.1784,0.0971
1032,KK951599,"Keynan Knox",3,1,0.0000,NULL,0.0000,NULL,0.0000,NULL,0.0000,NULL,3.9248,NULL,1.9624,NULL,0.0000,NULL,0.0000,NULL,15.6993,NULL,0.0000,NULL,0.0000,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,0.0000,NULL,1205.2489,0.0378,0.1114,0.0689
1033,JJ596268,"Jason Jenkins",4,4,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,1.8073,3.6146,1.2049,2.4098,1.8073,3.6146,0.6024,1.2049,15.1811,10.5063,0.0000,0.0000,1.2049,2.4098,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,0.0000,0.0000,1203.3440,0.0092,0.0588,0.0267
1034,JO287206,"Jack O'Sullivan",8,2,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,36.2879,51.3189,6.4800,9.1641,3.8880,5.4985,0.0000,0.0000,6.4985,1.8590,1.9533,2.7623,0.0000,0.0000,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,0.6480,0.9164,1191.4515,0.0166,0.1301,0.0267
1035,JC172385,"Jack Crowley",10,3,0.0000,0.0000,0.0000,0.0000,0.3333,0.5774,1.0000,1.7321,8.3247,9.2907,5.6581,4.7167,8.1353,7.0483,0.3333,0.5774,13.1914,9.7068,1.6355,2.0293,0.0000,0.0000,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,0.0000,0.0000,1221.4712,0.0346,0.1876,0.0661
1036,AK596351,"Alex Kendellen",7,5,0.2000,0.4472,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,15.2904,14.3659,3.9058,3.3746,4.0248,3.0966,0.0000,0.0000,6.9445,5.0093,2.0992,1.4931,0.0000,0.0000,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,0.0000,0.0000,1202.4301,0.0147,0.1404,0.0520
1037,BG946782,"Bastien Guillemin",11,2,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,1.0802,1.5277,0.0000,0.0000,0.0000,0.0000,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,0.0000,0.0000,1186.1980,0.0112,0.1634,0.1135
1038,WD456371,"Wayan de Benedittis",1,1,0.0000,NULL,0.0000,NULL,0.0000,NULL,0.0000,NULL,4.5366,NULL,4.5366,NULL,1.5122,NULL,1.5122,NULL,4.5366,NULL,3.0244,NULL,0.0000,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,0.0000,NULL,1192.5611,0.0105,0.1675,0.1203
1039,GB327623,"Gaetan Barlot",2,2,0.5752,0.8135,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,21.0377,19.0589,5.3254,1.0231,2.2683,3.2079,0.7561,1.0693,7.8072,0.3481,0.5752,0.8135,0.0000,0.0000,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,0.5752,0.8135,1180.3121,0.0098,0.2308,0.2969
1040,WH738018,"Wilfrid Hounkpatin",3,1,0.0000,NULL,0.0000,NULL,0.0000,NULL,0.0000,NULL,0.0000,NULL,1.5122,NULL,0.0000,NULL,0.0000,NULL,3.0244,NULL,0.0000,NULL,0.0000,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,0.0000,NULL,1192.3142,0.0105,0.1675,0.1203
1041,LJ684701,"Loic Jacquet",4,3,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,3.3333,5.7735,1.6667,2.0817,3.0679,1.7937,0.0000,0.0000,3.6667,3.2146,1.3333,1.5275,0.3333,0.5774,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,0.0000,0.0000,1168.1348,0.0191,0.2319,0.1462
1042,KK799030,"Kevin Kornath",8,3,0.9294,0.8963,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,24.7812,13.0881,7.2434,3.9202,3.4550,2.2330,1.1922,2.0650,6.1922,2.7168,1.6667,2.8868,0.5961,1.0325,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,0.0000,0.0000,1167.4879,0.0112,0.2897,0.3213
1043,MK283649,"Mateaki Kafatolu",6,4,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,4.2500,7.2284,4.0662,3.6832,1.0000,1.1547,0.2500,0.5000,10.5221,5.5282,1.5000,1.2910,0.5000,1.0000,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,0.0000,0.0000,1156.9380,0.0139,0.2958,0.2842
1044,AZ740281,"Antoine Zeghdar",14,3,0.3333,0.5774,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,46.5587,12.8985,5.6961,2.4700,2.6961,1.5380,2.0294,1.0444,5.0000,4.5826,1.0000,1.0000,0.0000,0.0000,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,1.3627,1.5757,1172.8780,0.0173,0.2539,0.2723
1045,DK956357,"Dan Kelly",12,4,0.0000,0.0000,0.5000,1.0000,0.0000,0.0000,0.0000,0.0000,11.7918,14.8831,4.9884,1.4161,7.0388,3.8688,0.0000,0.0000,5.5127,3.5306,1.0000,1.4142,0.0000,0.0000,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,0.4377,0.8754,1244.5070,0.0256,0.3121,0.2587
1046,JM727197,"Julian Montoya",2,3,0.3601,0.6237,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,21.0257,19.7988,6.0562,5.8553,0.0000,0.0000,0.0000,0.0000,9.6476,2.9158,0.0000,0.0000,0.3601,0.6237,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,0.0000,0.0000,1202.6868,0.0242,0.3508,0.1761
1047,TO158941,"Tiernan O'Halloran",15,5,0.6395,0.9205,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,72.2049,15.6226,11.5128,1.9466,4.2133,1.9514,0.4258,0.5848,1.4924,1.4698,2.2693,1.0499,0.0000,0.0000,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,0.2000,0.4472,1145.0574,0.0088,0.3104,0.1076
1048,UD782816,"Ultan Dillane",4,2,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,1.0000,1.4142,1.5000,2.1213,1.9812,0.0266,0.0000,0.0000,9.8872,2.6690,1.9812,0.0266,0.0000,0.0000,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,0.0000,0.0000,1186.8542,0.0118,0.2898,0.1006
1049,TT841818,"Tietie Tuimauga",1,3,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.8641,1.4966,3.6525,2.1951,0.0000,0.0000,0.0000,0.0000,7.5650,8.9948,1.5937,1.3948,0.0000,0.0000,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,0.0000,0.0000,1190.2165,0.0040,0.0960,0.0348
1050,SF763392,"Leva Fifita",5,4,0.2500,0.5000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,5.7500,7.1356,6.2500,5.6789,1.7500,1.5000,0.0000,0.0000,7.7721,7.2553,0.0000,0.0000,0.0000,0.0000,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,0.0000,0.0000,1168.1427,0.0074,0.2954,0.0782
1051,AP281471,"Abraham Papali'i",20,3,0.3333,0.5774,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,18.8810,15.2330,7.3470,2.1645,2.5601,0.5448,0.8641,1.4966,4.2882,3.0695,1.5307,1.3583,0.0000,0.0000,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,0.0000,0.0000,1194.6102,0.0033,0.1723,0.0435
